ticker,headline,timestamp,url,source,window,fetched_at,sentiment_label,sentiment_score
AAPL,What's Up With The Pullback In Apple Stock Today? - Benzinga,2025-12-08T18:35:42,https://news.google.com/rss/articles/CBMirAFBVV95cUxPWFl6Vm1DRVpmVThBcE44YWxpNUJINE1Rb0RrZXZoMDQwU3FlLUIzTURYTFlJWlNjQnZIM3VIWS1rX1lmLWVRV240MEVHYlM2MHYtN0FhOWN1T2JDTXhqcm1WOEVuNkxjWUNxYXZVQlAzS1hmZEZZQUF3SEpxbmxNTEhHeTE5Sm5naXpKSi1lck9rOElrNHRyaWgwdzhtdmoxQWpocVRZMzh5Sksw?oc=5,google_news,1d,2025-12-09T14:00:36.423268+00:00,neutral,-0.0028923421632498503
AAPL,Apple (AAPL) Stock: Fitness+ Expands to 28 New Countries on December 15 - CoinCentral,2025-12-09T10:32:27,https://news.google.com/rss/articles/CBMilwFBVV95cUxPc3RaZVp2RjhmdF9tcWVrVmdXX25DREhKaTY3THJKeFpkbC13WDhoLXFEMlZhdkRNODJmNVBKSk9YUXUwU3ZjU01SVFZUNjc4WFp3T24xWVZZOENLSG1HQUZsLWtUckRPb1hyaGRlaFN0RXJWTnJ3c0NGUTJJREJzYkNaY29kSGJuanBZbVdCbnRCakJONmc0?oc=5,google_news,1d,2025-12-09T14:00:36.423500+00:00,neutral,0.0711125060915947
AAPL,"Earnings live: Toll Brothers stock falls on margin softness; investors look to Oracle, Broadcom results ahead - Yahoo Finance",2025-12-08T21:54:10,https://news.google.com/rss/articles/CBMi7gFBVV95cUxObnJmOXJuMWxWakZSdW1qTDktUFQ0Tms2MF9OR2Z0empZZ1JqcXFHbVNnYjZfMmdfd0ZHa2R6c1JzckgzdXZuWkhoTW1Fd29zcmhFWVRNUHMzVGxwNml6NzFqV3gwamxYdDRPWHFVVHZWWDU4UUN5cEhXSno1MDNza1dpc3RSaDdvNTFmRDVybEdXWHpHdjNmc2JaeHd5U3lFa0J4WjQ1VjBzLTk0RjZfZ3piY1BlRDh3QTVhMXA2UUFVUWxUWG5qQW1IT3EwREVQaXl2dVJHX3lHdEEzQWxFUG5mSkxKMEV3OEdIVHl3?oc=5,google_news,1d,2025-12-09T14:00:36.423677+00:00,negative,-0.859087347984314
AAPL,Apple's iPhone 17 Rollout Tanked the Stock. Time to Buy the Dip? - AOL.com,2025-12-09T08:08:47,https://news.google.com/rss/articles/CBMif0FVX3lxTFBpcTNHQ2ZMRXAycmMxbTFYZWF1SDlVeFg0eXN1Qk9IZHVIWnZDQTBqdGZ5M3dUYzh5WEVSRjk1VVRBVXphQVhkdUFKUHBHT0N6WkNPazFjdjlpVEhuSlBUVGdNUVhGc0o3YUtTNXhQb3JUdkxJdmJQWF9rNjVEUjQ?oc=5,google_news,1d,2025-12-09T14:00:36.423816+00:00,positive,0.9850059151649475
AAPL,Apple (AAPL): New Buy Recommendation for This Technology Giant - The Globe and Mail,2025-12-09T10:59:07,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOeUdibnRIbU5aMEV4ZVFmY0xDcGdjZDd1REROMGR3Z25vUGFYX21CbG41eVVwX2oxTUdwZm5aQ0s0eUFWQ181VWljUFdsOWJUd0tNRndhT2N6ZW5KcWpPQTR0LXlJLTB1RFVyQVRueFVwTmFTenVZSGQ2WEZiNmdrQzc0Q3lFZ3Fub0poc2pBZUkxRjRfTW83Ymc0c25mZ1lPMWdQOU93TmxzMWNUM1FGbFU2V1FDcEVmNFphb05UOWtjMEttQVhYNWd0dEhCeFNOamxOZ3lnS0FzUzk0bGg0UQ?oc=5,google_news,1d,2025-12-09T14:00:36.423990+00:00,positive,0.9999995231628418
AAPL,Apple Wins a New Street-High Price Target from Wedbush’s Daniel Ives - TipRanks,2025-12-08T14:44:19,https://news.google.com/rss/articles/CBMingFBVV95cUxNUXZwYWR0MUstYWpVRkRBdzVaV19xZWJ6aE1WcG9HVlNQSkZLaThqV2x1eVVrcjVQdnlpcnZOQ1NTNDRmTVFjMVE1TllBakpXa2h6ZG51NjU1bTZOekx4R2FEM0VYZVRxU0pDMC1xNlhZc2tTVWs0UHVPb18yanNhb0lMT084WEZVazdLbkYyc19yUzBGYnRUdU1UVDZ2QQ?oc=5,google_news,1d,2025-12-09T14:00:36.424302+00:00,positive,0.9998517036437988
AAPL,'Stay calm and Apple on:' Recent exec changes at iPhone maker not a worry: Evercore (AAPL:NASDAQ) - Seeking Alpha,2025-12-08T21:02:35,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPSkRaREtvVURQV3JFUlVtYlloX1Q1TDg4VUFVWWxFRUxNMzN1dERQYU52NDNJQy1sNEVlLW85eG9id1RTSk1tVTY4blRlZHROZzc0dUlQaDJUMVI3QzhfY01aMGplRUZDSEg0RG5KRzI4dkJtcXFBWWx0ZUJqdTlhTVdoZ2VkMUxESFFuUlNGOHB6NXlkTGlzdVZrakFWTWxlelNYU2hhTHRNS1NLWTlWVHlJNmhvMFhZ?oc=5,google_news,1d,2025-12-09T14:00:36.424454+00:00,neutral,0.029098834842443466
AAPL,Apple (AAPL) and Amazon (AMZN) Technical Analysis – AI Leaders Outlook Part 3 - marketpulse.com,2025-12-08T17:23:00,https://news.google.com/rss/articles/CBMirAFBVV95cUxPTm42MmwwaGEtc2hnMGdUN0tSRXlqbXlwSWVzWWM3SDZtbm0xYnBrelZYV2w0M3pWZURsdmZoNUNWODFxM2dPNzVvcE5KRkVMT3U5dXFSU3B3anVySlZYLTRJR055cEVKd1Q2TmU0eDhFc1FLMG9vREpzc3QyOXE5cnlpNkpyaVhuRy03WC0xeUtNZlU3Z1RKSVdvWHBiSW1KRXRvaGFhTDEtZlli?oc=5,google_news,1d,2025-12-09T14:00:36.424607+00:00,neutral,2.0125684386584908e-05
AAPL,Apple (AAPL) Stock: $350 Price Target Set as Google AI Deal and iPhone Sales Drive Optimism - parameter.io,2025-12-08T15:45:57,https://news.google.com/rss/articles/CBMirgFBVV95cUxNZEQtMG9RQXdTRzNmWlc0N09CUzlxNXYxZ0lCT1pzWkQ3Mm5feHdHczVMQzlJaUUxWE96a0p1a2FyT2lOeXhYTWNtZk4wSTB4cTJjcGcyNEZLbk9GR052N04yM2I0Qy1RMEpaY2dGb0xBYlZaa3JkdDdDMXI2bDFSaHFKYndSa0RmOGFPY1RxRVNnR3lJTTUzY0dJWWx2aU9UQXRWTkF0UWVBV1RlZXc?oc=5,google_news,1d,2025-12-09T14:00:36.424745+00:00,positive,0.6205527782440186
AAPL,"Apple made a comeback with the iPhone 17, but will executive exits pull down AAPL stock? - MSN",2025-12-08T22:25:49,https://news.google.com/rss/articles/CBMi7wJBVV95cUxQNlNLSFNUb05rTXlNZkhPb29QOVBGZ0RUelJCNVk2R2FTd0djX3lpTnJpV3MtTXlESlhqQmhJOGlzWDNWbGtHcWxpQVRBbkNSeW9Ud0V1dkRNaVNpRjUzbE9wSlBEVEFhaDJZMHZHajVuVTBlV2o1eHE5RWhkT0NrQnY3clFHTUEyaERSbF84TkV3c0VUS09mVlcxWUJWaVA1c0JQbVFodXphWnVnWHhqUzA3Y3lOUEdnWXZHQnpQUDhnOXlFQUlCbEh5RWtrWGF3WWd0RTJfZjRlVFNNUTZfbG4xN1k3VTdfczdRems5M0kwTloyV0piYTFIQ2tCYXNrMXZLSTJtZms5a0pxZ1Fzb1A5Sk03cHh1cXFEV3RaU2RONHFWelNWeTdSbFpfSzdMX0NPLVF6VjNCSUU0SzlzcE9oQlBSejlOVEdxaGxQRWdlQ0pBWHViQTlUcUJZNV94aVBJVnpSQTdEVm9ER1N3?oc=5,google_news,1d,2025-12-09T14:00:36.424882+00:00,negative,-0.9356997013092041
AAPL,Apple Inc. (AAPL) Analysts Boost 12 Month Target Forecasts - The Globe and Mail,2025-12-09T10:52:59,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPai1RaktlQUJ2eTg4WlZ6U2dndHk1NXpmbTZ1RkV0LVdqTlM3R2ZwRlVwV2dtUmlPTVJLUjdGQmdXcjB6bi13amlDYlNQYVY3bUtwYmZTak15Z1JQa25ndDZ2MWx3ZFJiTENnVnMzRTVyVGxwU1NUY0czOVkzTUhvTk1DNWRNcmt3U1JITlpLcTQwcllxTk1NLTB2TnhuSEZHQWg3WWJvb1g5YnkzbThCMFFzVXdXVnpmMFZQVGlEOExOZjhYUVNRYmRmcTZibkw2RWZPRFo0ekc?oc=5,google_news,1d,2025-12-09T14:00:36.425069+00:00,neutral,-1.664091359998565e-05
