ticker,headline,timestamp,url,source,window,fetched_at,sentiment_label,sentiment_score
AAPL,"Apple Stock After Hours (AAPL) on Dec. 12, 2025: What to Know Before the Next U.S. Market Open - ts2.tech",2025-12-12T21:38:46,https://news.google.com/rss/articles/CBMirgFBVV95cUxQSW5TUkRnbDZUa3VpRVJjTV9XWG5kRW5SanR3UWgwVEh5MFRYd2szZmhQUzhxMDVlMm1xNy1hRk1tU0pGUjZ3T2dpRkpDYmhhcXhxbDNjSUNBOFlnS2JrVGRFem1vWGJjNFNPMWlMaVFWVEFaRXNNNG94THdTaFE3cG44NWI1WnZKOFVpZjZMd1E2QUJnOGtRdTkyNGtydHExSUluUU4wdWwweGNCMWc?oc=5,google_news,1d,2025-12-13T14:00:24.152582+00:00,neutral,5.8131958212470636e-05
AAPL,Apple Inc. $AAPL Stock Position Lowered by BI Asset Management Fondsmaeglerselskab A S - MarketBeat,2025-12-13T09:48:53,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPVGdWeWVpLTV3S0d1U3cxSkRyc2R2VFRpMHdOdDFuQ0ZnUEdUSjE5S2h5d3JpZlAyYWhYa0JPRWhZbTlxMkRMMUZZX3RtTzZMWG9rTzU2UVcycjVHOHJUMXZyTDRDSzVMMWtpb21UVlFyR0R1QVZVUElxR3BWb0thYUJRYUNTcE0ySktjYlBIaGZXZ3p1VGdPVERGVWdJbGtpUXF3V0R4UUtrOXZwMDU1aWV1NXA2S0xYYzZmbXNlQ3Y3YXd0Y3ZSMkZVeG5Jd0gxT0trc25rMWl5Um1lLXc?oc=5,google_news,1d,2025-12-13T14:00:24.152806+00:00,neutral,-0.008123866282403469
AAPL,Apple stock seen entering ‘AI revolution’ in 2026: here’s what it may look like - TradingView,2025-12-13T10:30:00,https://news.google.com/rss/articles/CBMizgFBVV95cUxQRUZOX1FWU3RRQVprSXBrQnNuQjk5Wi00M2ZiSnc4djBVVnVNZVNNeXk0Q1hsUUtrb1YxeGxhczk5ZmdLLUt0Z09NRGtPdXZteEdlbWJCRUNPOVhpNU53bEx1eFBVeVkxcGZWNnYzc2pLRThaOTNZeEVFeWdmQ3hWRFQ2ZlVMb0FBbEVEWDVCRGNXQU5mdW9Wa1h3aWs0OFFUMlh4OExsRHlGbHFIVEpJZVRmUHhLYUw5a2RVbHRtM3BMOWZkdG9LTDNVdXlpUQ?oc=5,google_news,1d,2025-12-13T14:00:24.153005+00:00,neutral,-2.9790362532367e-05
AAPL,Long Term Trading Analysis for (AAPL) (AAPL:CA) - news.stocktradersdaily.com,2025-12-13T08:50:34,https://news.google.com/rss/articles/CBMimgFBVV95cUxQWjdOVXlLcGVJXzc1X2ZrM0RUaWlTZGM0U0Y3Vy1fWkdtZ3RhZ3gySTdmYXZRWDBVbTRkR3V5dWxURlpJZHVtemNwelRyajZJdHJFdldnTjhNby1nX2NjN1JlUFdpU2N3d0Q1NXlRZDRReFZSR2g4TTlrUDdMMWxaa3JUcE5FbHhDN2RZa092cEtTY0gzaUxxSHNR?oc=5,google_news,1d,2025-12-13T14:00:24.153161+00:00,neutral,-1.3017079254495911e-06
AAPL,Warren Buffett Keeps Selling His Apple Stock: Should You? - AOL.com,2025-12-13T04:28:34,https://news.google.com/rss/articles/CBMigwFBVV95cUxQOUNUeWdBbGUwSDNuSkgzRmZFdWc5Q1o1ZThkRlFjZG93eFNMOW12Wk54WWhyN1JZSEF4RGd6YkdHbGlzNEZQamVLZU5CRzVJYkhHXzEyQWh6aFMzSWxCZnBXa1ZUTmIwdTZDMWtxRjJvaEFrNTNWSkRIUGktVnJXN05SMA?oc=5,google_news,1d,2025-12-13T14:00:24.153333+00:00,neutral,-0.0007506433175876737
AAPL,Apple Inc. Stock (AAPL) Opinions on AI Developments and Leadership Changes - Quiver Quantitative,2025-12-12T14:07:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxPTE91TjFRdkJVNzdLOElkeEVmRy1YTGg1UUl5MEs4WlpGUm55LUI3aEJnNldOUHVlN05WVUhuTnNxN2NITWpQUG4yZXdnY3FibENPbWxFZVJkamlKcHJjcVRLVU05elgwT2hWaFpDdjVwNUhNNFJhZjJFSV81bWVCNm51TlhWcEVMQkhXb25jN3BxSC1SYW54YjNWY2JSTDJYYUFxbE5MMHdQSnREaV96Mg?oc=5,google_news,1d,2025-12-13T14:00:24.153902+00:00,neutral,-2.7730986403184943e-05
AAPL,These 3 Warren Buffett AI Stocks Could Be Big Winners in 2026 - The Globe and Mail,2025-12-13T09:06:16,https://news.google.com/rss/articles/CBMi4AFBVV95cUxONnMtSHJ5Rjl5eHd4dXdSMUJ6Wjd6VmI5dDFJUkxJdURya29wN3VDd21SNl9VbTJWdk5BSDNHdmdpTTcxQm5nMlpTWTExWE9zbFBQalFQaldFcVliWXZEUWh0YnQzSnhCbE1lLTNKdlN1Rlk1bzhMN2t2Zzl6bGNXSzZ2TjU4Q2lwLURjMUVTaW5ZU2ZKYnBBOE5zNXNRQ0VOdFdKMlBFX1FGTTlRT2Y3ckc3Yzlzb3pmV1BFYm9aT0RxVkhzNy1FQnhuMk8zU0ZKWFF5WjhVc0ZWS0xxS25ILQ?oc=5,google_news,1d,2025-12-13T14:00:24.154076+00:00,positive,0.9999973177909851
AAPL,Apple Inc. $AAPL Stock Position Lessened by BBR Partners LLC - MarketBeat,2025-12-13T09:58:56,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNc0hGdW05dHgyZjZXSnNaZzg5Qlg2NWJiWWY5VG83SDNheXJ6Q3d1ekdKbHZBZWhfOUl0SVo5NXR4akZZV1RQenBuOVpCeUxkNlNfb3p3NERXR3dndC1nQ3BoUWRqbnlwSTdiaWF0aDc0RFd6WnNOUEZpTlpnTXA4RVdEMDRxVXJ3c0U1YlJ6WXliT2NiR1JEaERNMXJySjNHX3NJRkt6YUd5MFU0b2hEVFYtQUF3U1NRT3Q4?oc=5,google_news,1d,2025-12-13T14:00:24.154268+00:00,neutral,-0.06429113447666168
AAPL,Bcwm LLC Has $7.57 Million Stock Position in Apple Inc. $AAPL - MarketBeat,2025-12-13T10:35:05,https://news.google.com/rss/articles/CBMiugFBVV95cUxNODJhZ3l4alhyTkx2QW9Ycms4cUpiWTNCNi1wSUpBWkxoaDI1UFA4NnkwSG8yTUllc3NWVkYwSUNrbzNhRVJkcnl4UWg4RVVlZUNEYWRqTUJjQ3liT0pKNFFWNEFWYWs3SkdnVlRraTVRMDV3V2Vra094anRDQlZUMmMwdTEySXl3ZHV3b2F3ZVpNQWFNbk1KQnJteXYzYmg0cHoyeHhZNTRBQ2VJYlFEQUt5SVh6XzJvV3c?oc=5,google_news,1d,2025-12-13T14:00:24.154437+00:00,neutral,-2.733278279265505e-07
AAPL,Banque Transatlantique SA Reduces Position in Apple Inc. $AAPL - MarketBeat,2025-12-13T09:28:52,https://news.google.com/rss/articles/CBMivgFBVV95cUxOVXM3eHYzVHdBUE5qTF9wUVV5Zkd2Ml9pM19FZVluY2dUdTk0ZE92ZUFlYzhFLUFtX2FvU1JybW81T1NuU194dW9DVGtYR1UxTnItc0M3Sm1pemkxQmUxSU81X0NjdF9tbUg2RlRMNjF4MEx4emd5aWZEdFlxZzNUY3hlUTRPaTlqb2dEMWRpZDd1OUFfbkNWWlM3TzNMRGd0dTRIYkk1Q3ZfNmhuNkZrbV9wS1RPZUxnbWEyT3pB?oc=5,google_news,1d,2025-12-13T14:00:24.154661+00:00,neutral,-0.08907916396856308
