ticker,headline,timestamp,url,source,window,fetched_at,sentiment_label,sentiment_score
AAPL,AAPL Stock Quote Price and Forecast - CNN,2025-12-08T10:45:09,https://news.google.com/rss/articles/CBMiUEFVX3lxTE00U3JoRzhkckt5aVFxb1NVNnBndWhrcDM5N0NqUzZGUk8xQk04OF9jVWRULXh2RmlJaGpTS1FJWEREaUlNUnhfSHk2cm53NllX?oc=5,google_news,1d,2025-12-08T14:00:23.021670+00:00,neutral,-2.213550487795146e-06
AAPL,Apple (AAPL) Stock: Wedbush Raises Price Target on AI Strategy Shift and Strong iPhone Sales - CoinCentral,2025-12-08T11:21:05,https://news.google.com/rss/articles/CBMitAFBVV95cUxPeWNlWEhOR2tKU09ubERkTUJRNGhOMjEzSm5SOWdFY3huNmVSb2JYV2NwOUF2WHMxM2kteUhuNkZ0SWtLSkFwRm1DTGxzQTZ4cTlUOE0xeUwtamh0LWdlSi1NVGMwNGlhekFZUG1jMThVQzJLeUFqUVpha3hhRkRBU2tveEZQbVJFT2hOdG0tbElReXJBd1RUVjlra3JLZ01YVzlEUnNERDN4eTRfTThMdGg3dzE?oc=5,google_news,1d,2025-12-08T14:00:23.021901+00:00,positive,1.0
AAPL,Apple sees bullish views at Wedbush on AI strategy and iPhone 17 sales - Seeking Alpha,2025-12-08T09:49:32,https://news.google.com/rss/articles/CBMirAFBVV95cUxQX1BXeGpZbWJmLWFJUl93YmdjbjU1QXVxelRRT05Xb3dJRGpfbFl3cFdkU0ZrNHZ0SXZIYVRYLXcycHc2aWlkc0thWjQ5Vl9fTWV4MlpkcEtQVVlUR3ExLW54OXVaZ0JCQzhwY2R1WmpDVElrUzZnaGp0czFOcWFibGdiWGJWcEI1bnJ0MjZOVzNTTTg3Qm5ocnQ5MEdmUDNmODdfOS1yeWtiY0dF?oc=5,google_news,1d,2025-12-08T14:00:23.022086+00:00,positive,1.0
AAPL,Warren Buffett Keeps Selling His Apple Stock: Should You? - AOL.com,2025-12-08T00:25:48,https://news.google.com/rss/articles/CBMigwFBVV95cUxQOUNUeWdBbGUwSDNuSkgzRmZFdWc5Q1o1ZThkRlFjZG93eFNMOW12Wk54WWhyN1JZSEF4RGd6YkdHbGlzNEZQamVLZU5CRzVJYkhHXzEyQWh6aFMzSWxCZnBXa1ZUTmIwdTZDMWtxRjJvaEFrNTNWSkRIUGktVnJXN05SMA?oc=5,google_news,1d,2025-12-08T14:00:23.022239+00:00,neutral,-0.000750643783248961
AAPL,Wall Street Bull Says Apple Is Ready To Explode — 26% Rally Seen As iPhone 17 And AI Upgrade Cycle Kick In - Benzinga,2025-12-08T07:11:56,https://news.google.com/rss/articles/CBMiigJBVV95cUxPekR2TkE2eG9KaThRbVNsc01wYlNXUEhLOTY3eVV5cXNlbGU4bUl2d3gyZFMzelFiS3A0dzQxaUJKeHljWUNvQjB3MEk4ZUxFZW9FOEo4RldYOVM5NWFxSmtfLVI3aF96aXZ5YzFyaHNGazdUSk5vSGpka25ndnFTdHNCVWV0TU1qNjI0b0ktcER0YklUSXJaX29YS2pWVFNHQS01eVpDTWx5Qk1QVXhQalJIUFZNb051enRFMVlpc3hlQloxRDVVcHBkLUVRWDk4SzBmYzFpY1lPN19SNnQwT2J4RTJoc0wzenJJankxOG1qMkswanFiTXpkLUxQQ3p3VE5tejlwNUh3dw?oc=5,google_news,1d,2025-12-08T14:00:23.022422+00:00,negative,-0.9923943281173706
AAPL,Apple target raised: Evercore ISI says Intelligence to be a ‘sizable catalyst’ - Investing.com Canada,2025-12-08T12:41:01,https://news.google.com/rss/articles/CBMiywFBVV95cUxQSkw3ckVrOWV4Q3VCZFFybXRCenA0WkZmSnQtcHk1UUNaT0drcWF0NWtRdUNrQjZ6TEFDMW9RSlNmX1lVT2hOeFhrQ0FUVTEybUp2eGhOU24zUmdoQ21BZGV5N05aYXA5RGFYMFAyVlBPSjJDWUVMczRxRWNLOW9lTG5yaDlxeGx4R0J0YWsxVjVLcWVQSGpxYml3SWFUQ012c0ZhRlVmYXhBa2JwTXBoYWNnajVLSWhRWHpWVXBBYTBWbHJTeXNzSWNiQQ?oc=5,google_news,1d,2025-12-08T14:00:23.022571+00:00,positive,0.999657392501831
AAPL,Aug Movers: How INFA stock trades before earnings - 2025 Earnings Surprises & Weekly Market Pulse Updates - BỘ NỘI VỤ,2025-12-08T11:34:55,https://news.google.com/rss/articles/CBMid0FVX3lxTFBOaGpIZkUzVjM2cEYwMFphclZfemp3TkZYVnFDTlFHUE1xckRIeXA3WmZGOHhKZ19kZ29qbjZWdDZHQ0h6ZHhBSGhhRmdBSHpaaE42WmpfeGJQbWxYUU92QjlQVk1RdVNRRW9aWjBpajREMkdnM0w4?oc=5,google_news,1d,2025-12-08T14:00:23.022742+00:00,neutral,0.00021257389744278044
AAPL,This Cash-Machine Stock Is Set to Triple Over the Next 5 Years - The Globe and Mail,2025-12-08T03:59:38,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPZ1NXVEp0R2JqbjBZOGI1cUhyQkN3c3VoSWdQVmVJNXZ3SFFYa3VQbm1EajQwZHFza0l2UGNfNFJkbUYtSENaWTgwekt3UDFRUThPTnpxVjlsQjhMcWYzT1o2Sy1YVk9YaWhRX3dXREw3TlhIZHIxRTFuRnJKbEZrUXhXb3cwMGE4Z0Z5RzBRMUI4OXhYd2ZzSmdVakZkQUU0cF80OWM3TkEwaVQ1Z0JfLUVXSmtSN2dRR3JJZmtHYkswRk11Z2FqUWxlS2d1WF9HZ2RaS1dQdE14X3J2WHRYby1yLUw?oc=5,google_news,1d,2025-12-08T14:00:23.022913+00:00,positive,0.9998810291290283
AAPL,Time To Buy This Future Dividend Aristocrat: Microsoft (NASDAQ:MSFT) - Seeking Alpha,2025-12-08T13:00:00,https://news.google.com/rss/articles/CBMimgFBVV95cUxQU3JUTVE0OS1FZDFweE9kYTVzRzZyUGlJamZNcHhfOHVvdEdNTXpSdDFWZzNWczBiTkMxWVdYblRPZXA4M2JtQzMyT1puY3I3bVNYYUZVSEcweV94NHFORzMtY2JYaFF2MTRsVnpwRnhGM1NseHVIQkViUGRXWl9NWHNQNE9zS0pUSVY5T3NBYUZTaGEzNkViUUZR?oc=5,google_news,1d,2025-12-08T14:00:23.023058+00:00,neutral,0.28356584906578064
AAPL,"Top Growth Stocks to Buy in 2026: TSLA, NVDA, AMZN stock, Apple (AAPL) stock - Markets.com",2025-12-07T16:00:14,https://news.google.com/rss/articles/CBMipgFBVV95cUxQeWE1R0p1NnRseE5UQzE0V2pybnFPbzEzZ0lRMzU3Yzc0VEhGakFaeUFmQzk4WHYzZi1VNnZ0aFhvdE1IaXNzZW9CX093TlZHOTZORjhzV2VkQW5rREVXc1REM0xYaHIwSU9ETFBnVzg5VjVXbzRDTjNSa3RVZ09jVjN6eHZudEdnVmhQLTMtc2ZCRmFZeWhrVUd5X2RzQjFPdnFqbFJR?oc=5,google_news,1d,2025-12-08T14:00:23.023212+00:00,positive,0.9582782983779907
AAPL,Apple stock under pressure after major executive departures: what it means for AAPL’s AI roadmap - Invezz,2025-12-07T16:35:15,https://news.google.com/rss/articles/CBMiygFBVV95cUxNZzRfRHlaTjJwX1BNRncxMkw0VERYaGJNWWdUUktkMTlMWXVYLXVYTE11akIwcEJycC1ueWx6RVVSUnhZY0lQYmJyNkxZYWpoM1MyYzU1a1RqSEtpZ0xfZFJrQ2NHWDNrWUhFQl9oQ2JUZ2VSX0pwaGlYS2pGbDlrZ0JrVEFGbXJSSmkycW0weW96MnNIczdheUhIY2RPdFBpOGJCdUl1cm41bTBYUlJXYUVuckZJVF94cDB4SE5iWkE0UHk2TzROVUxB?oc=5,google_news,1d,2025-12-08T14:00:23.023413+00:00,negative,-0.9999772906303406
AAPL,(AAPL) Trading Report (AAPL:CA) - news.stocktradersdaily.com,2025-12-07T14:11:10,https://news.google.com/rss/articles/CBMigwFBVV95cUxORXhuTVhtMmNWZUV2ZlpUNE5TbVN1U3RRc3R4LTR5VkoyX3dpVTNjRDZyc3lraFJpR1U4LTB4ZWZ0WmstWjlUN1J3dmNrSnVia1M1d01ELU53TUVzSjc2OWE4RmVuTklHWUZYOFQtU3V2TVYyOXFLMHJuTVBMcHRmQkpKOA?oc=5,google_news,1d,2025-12-08T14:00:23.023558+00:00,neutral,-2.1979500161251053e-05
AAPL,Thinking of Buying Apple Stock? You Need to Hear What Google's CEO Just Said. - AOL.com,2025-12-08T07:53:23,https://news.google.com/rss/articles/CBMidkFVX3lxTE0zRmMzZjlVOWp2OG5BcEYwR1JNVF80TEhKSzZvaFBBS1VGQTVPUUZRY2trMTRFNG5BSlBTQUtVNDZzV3FTQXlVVE5sZE1aYWFaWGZkYXU2dDhDQ21OWVA3Z09MLUpXbWh1cU5oclFQYlR0emx5aGc?oc=5,google_news,1d,2025-12-08T14:00:23.023700+00:00,neutral,-5.488437182066264e-06
AAPL,Apple stock price target raised to $350 from $320 at Wedbush - Investing.com UK,2025-12-08T10:53:09,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPX1hiUW5MRUlTcXU2RmhObTEzZTRsQlM0aXVSRFdoeklKNlRGZ19mV2Jld1prOUZib0RXQXRnSVJiU1RZcGwzbC1CbDEzQlVqa1VLeGVVS3dySlR1UTMzM0lWMm9sRkJCQUZqdS1OMEJPRTROLUhRcDVCUlA1WDg0QkVuQWw2bnI2TlFBTUJEVVA0dGdNZ0U1ZjVxd2JFdEV5RmhPRDFLRFJYd0FqTFJwcG9rdlpaRG02eDR1QURQN2ZxUVRBaWR3Ug?oc=5,google_news,1d,2025-12-08T14:00:23.023839+00:00,positive,0.9997745156288147
AAPL,GE HealthCare Technologies stock: Is GEHC underperforming the health care sector? - MSN,2025-12-08T09:30:28,https://news.google.com/rss/articles/CBMi5AJBVV95cUxNMUstb1NXVE9sRFI5MFdsYi1iZUJGTzBoU1hoVkdiekxzc1lSM0RxYXFxYmpNczdzTXIyOXhZbUhVbUlBbTdRMC1oN1h3bGNxNzlSdmUzWHZobVpfQldtaHVjRFIwckpSRTFxNFVZWVJJLWJ5LXk1d180TkVrMjBvdkxPdi1mYnVwWjlfRDRSZzJUV3FkNzB2RWd4Q0xhaGVKQ2p2M3N1U19QZzVjMTh5blNralBDX0FTcWlHVjVnZWtJeWZtYWt1OFJ4YUJRa1Z4N1I4SzlSbUZFVTY5NlR6eXZVa3NKRmQxU0lwY2pnUzU1Y0Ftb2wyQkFhZ3IzQW1USTBiZ2p2cU1jSXFIUjdEdlJCYnJCaVRpbHpvTEtJd3l5SkdNcDFwUElfbEtqYVZHZDRBeW1JajRnbEsyblJkVWtLVFc3eUZ0UUhwOHIxeklRR2VDS3hieWU1MWI5RmpKWG5zag?oc=5,google_news,1d,2025-12-08T14:00:23.023980+00:00,negative,-0.9999384880065918
AAPL,Yardeni turns less bullish on Magnificent Seven as growth moderates (NVDA:NASDAQ) - Seeking Alpha,2025-12-08T02:05:06,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOa0R3NTZTc3daNm9uVkZNdDFWZ3dOa3RLZ1U1emZEdkF6T2NCdFE5THpHZjFOYXY4MnBGM2NjX0MzWmtpNXlfMUJzV3Iyak0zaXhUeDRjU1NQVDloLXVYWnBjaG9PSGJzaEhUMXFxR18yN2FiOHJ5TDVVenpSeVVMWk82Qm5UY0VEM2xRM0JPRDFzSGJuV3czem1YU0EySW1WcXZWYjl0Vms?oc=5,google_news,1d,2025-12-08T14:00:23.024270+00:00,negative,-0.9839453101158142
AAPL,Forget About Share Buybacks and Dividends: Here Is How Apple Can Win Growth Investors Back - AOL.com,2025-12-07T15:27:58,https://news.google.com/rss/articles/CBMifEFVX3lxTE5yU2lnY2p5akZWdUxmakFyN3o0cUlnaGNoZE5rbktoV2tZQm5NeG5NSWZoQzNXdzdsTktnRWp6MXU5R0xtSTY2a2FyZHdyZFk1dTFrT0F1dEx3d0stOXFDOUhfcWRGbGJnWFRYWkd5R0JvR2ZidUNYbjhWTlg?oc=5,google_news,1d,2025-12-08T14:00:23.024451+00:00,positive,0.9973939657211304
AAPL,Apple stock price closing in on $4 trillion market cap on report of strong iPhone 17 sales [Video] - AOL.com,2025-12-07T14:09:08,https://news.google.com/rss/articles/CBMieEFVX3lxTE1kblJnZ0JPMnp1TTdwRU5acjFYdHNDX3VNZHRrYmJCdnVzaUZoZDM2LUh3cFpJdm92dTByQ0hzdlZ0cExCRlo4Mll1aE1iMDJNa2RXMFpNQ3VJN0F5RmEyZi1tTE5DMk5WcVQyMXB3ZXlWcEdLclRRUA?oc=5,google_news,1d,2025-12-08T14:00:23.024592+00:00,positive,0.9999997615814209
AAPL,Prediction: These 3 Stocks Could Be Worth More Than Apple 3 Years From Now - AOL.com,2025-12-08T08:45:00,https://news.google.com/rss/articles/CBMif0FVX3lxTE5GaXAzeTBjamIxV1ROdl9lZXV1b044M0VtVUFuNlNLWUhfUm5HejFTQVRPWU01ejJPVWxhOHFMdmxKVE1WQi1sS1ozNlpWZzFJZko5bS1yZWNXaGstNGM1SmFmUUlpbVNfUTgtU0FvMEc3by1uV1NvVDJmSERHWjQ?oc=5,google_news,1d,2025-12-08T14:00:23.024746+00:00,neutral,-0.0002036623191088438
