ticker,date,open,high,low,close,adj_close,volume,fetched_at
AAPL,2025-12-10,277.8699951171875,279.75,276.44000244140625,278.7799987792969,278.7799987792969,31806647,2025-12-11T14:00:16.897911+00:00
AAPL,2025-12-11,,,,,,,2025-12-11T14:00:16.897911+00:00
AMZN,2025-12-10,228.58999633789062,232.4199981689453,228.47000122070312,231.77999877929688,231.77999877929688,36373061,2025-12-11T14:00:16.897911+00:00
AMZN,2025-12-11,,,,,,,2025-12-11T14:00:16.897911+00:00
GOOGL,2025-12-10,316.010009765625,321.30999755859375,314.67999267578125,320.2099914550781,320.2099914550781,31191780,2025-12-11T14:00:16.897911+00:00
GOOGL,2025-12-11,,,,,,,2025-12-11T14:00:16.897911+00:00
META,2025-12-10,650.4000244140625,654.510009765625,643.3975830078125,650.1300048828125,650.1300048828125,15947894,2025-12-11T14:00:16.897911+00:00
META,2025-12-11,,,,,,,2025-12-11T14:00:16.897911+00:00
MSFT,2025-12-10,484.0299987792969,484.25,475.0799865722656,478.55999755859375,478.55999755859375,34464624,2025-12-11T14:00:16.897911+00:00
MSFT,2025-12-11,,,,,,,2025-12-11T14:00:16.897911+00:00
NVDA,2025-12-10,184.99000549316406,185.47999572753906,182.03500366210938,183.77999877929688,183.77999877929688,158957099,2025-12-11T14:00:16.897911+00:00
NVDA,2025-12-11,,,,,,,2025-12-11T14:00:16.897911+00:00
TSLA,2025-12-10,446.010009765625,456.8800048828125,443.6099853515625,451.45001220703125,451.45001220703125,60840302,2025-12-11T14:00:16.897911+00:00
TSLA,2025-12-11,,,,,,,2025-12-11T14:00:16.897911+00:00
^IXIC,2025-12-10,23536.0,23704.076171875,23435.173828125,23654.15625,23654.15625,7041222000,2025-12-11T14:00:16.897911+00:00
^IXIC,2025-12-11,,,,,,,2025-12-11T14:00:16.897911+00:00
^NDX,2025-12-10,25631.587890625,25835.025390625,25504.302734375,25776.4375,25776.4375,1297519000,2025-12-11T14:00:16.897911+00:00
^NDX,2025-12-11,,,,,,,2025-12-11T14:00:16.897911+00:00
^NDXE,2025-12-10,8733.8134765625,8845.5,8712.978515625,8817.888671875,8817.888671875,0,2025-12-11T14:00:16.897911+00:00
^NDXE,2025-12-11,,,,,,,2025-12-11T14:00:16.897911+00:00
^VIX,2025-12-10,,,,,,,2025-12-11T14:00:16.897911+00:00
^VIX,2025-12-11,16.84000015258789,16.8799991607666,15.8100004196167,15.9399995803833,15.9399995803833,0,2025-12-11T14:00:16.897911+00:00
